"edad","reclamaciones","cobertura","salud","credito","cambio_aseguradora","actividad","conduccion","ubicacion","dependientes","ingreso","experiencia","pagos_puntuales","pagos_primas","clase1","clase2"
35,1,3,2,612,0,3,2,1,5,20996,9,45.48,15128.4,2,1
76,1,2,1,648,2,4,0,1,2,57434,32,64.49,2943.02,3,1
19,3,2,2,562,1,4,2,3,2,33464,32,14.79,19290.32,2,3
38,0,3,3,670,0,1,1,3,1,38321,23,14.18,14982.65,2,3
54,2,1,2,757,0,1,1,2,2,29227,7,15.93,5351.46,1,1
54,2,1,2,650,1,3,1,1,2,38720,30,44.07,1659.09,2,1
69,3,2,2,654,1,2,1,3,2,24982,0,65.81,1499.9,2,1
75,1,1,3,569,2,3,0,2,2,67983,1,72.14,10062.6,2,1
72,1,3,2,645,1,3,0,2,1,28902,4,17.49,2314.12,3,3
36,1,3,1,581,1,4,2,2,0,25145,5,10.03,18032.93,3,1
32,0,3,1,682,2,2,1,2,4,19106,11,15.8,15943.08,3,3
45,3,3,3,766,1,3,2,3,5,14981,38,56.1,4510.87,3,3
41,1,1,2,621,1,1,1,3,0,56459,6,80.94,8640.12,2,3
51,0,2,3,597,2,2,2,3,5,29583,37,84.32,4946.44,2,3
59,2,2,1,628,1,3,1,1,1,28145,3,59.12,4046.7,2,1
70,0,1,3,766,2,2,1,1,0,33170,34,68.66,3776.2,1,2
37,3,2,1,643,0,3,0,2,2,24858,40,86.1,2535.7,2,3
55,3,3,2,418,2,1,0,3,5,19078,26,30.14,4155.28,1,3
72,3,1,3,604,2,2,2,2,5,49340,2,29.21,6100.72,1,1
22,3,2,1,714,0,2,2,2,0,28518,8,73.68,3109.3,2,3
35,3,1,2,695,2,2,0,2,5,35623,28,65.18,3137.6,1,3
44,0,2,3,585,0,2,1,3,5,50044,22,45.58,17868.03,3,1
58,0,2,3,451,1,1,2,2,3,48475,17,55.12,4851.11,2,1
48,3,2,2,630,2,2,2,3,2,40860,36,12.09,13982.54,3,3
76,1,2,3,766,1,2,0,3,1,43565,16,15.31,19105.22,1,2
28,3,2,3,792,1,4,1,2,4,29854,36,97.9,15593.42,2,2
46,0,2,3,823,0,3,1,1,2,41737,27,15.27,13509.33,2,2
18,0,1,1,700,2,3,1,1,4,23776,18,39.67,10621.46,2,3
24,2,1,2,570,2,4,1,1,3,44170,2,76.4,10766.09,2,1
63,2,3,3,649,1,3,0,3,0,38258,38,63.04,12269.32,2,1
57,0,2,1,496,0,3,1,3,3,51453,38,56.4,18463.45,2,3
52,2,2,2,576,1,3,1,2,0,49189,40,27.81,13260.33,3,1
66,0,2,2,434,0,3,0,3,2,22867,17,75.54,5798.86,2,3
30,2,3,1,456,1,2,1,3,2,39331,21,26.43,18647.64,1,1
33,2,3,3,747,2,1,1,1,2,37918,10,63.79,11299.25,2,1
77,1,2,1,489,0,3,2,1,2,56717,18,46.23,5797.47,2,1
45,2,2,2,599,2,3,1,2,1,32877,3,39.8,13021.4,3,1
50,2,3,3,732,1,3,1,2,5,45220,3,44.52,6360.04,3,1
54,2,2,2,677,2,1,0,3,0,50637,25,2.27,19577.48,1,2
66,1,2,2,717,2,2,0,2,0,55457,0,71.9,16925.94,1,1
25,1,2,3,629,0,1,2,1,3,31055,37,31,10026.15,3,1
76,2,1,1,647,0,1,0,2,4,42463,22,7.83,512.55,2,1
68,0,2,2,512,0,2,1,1,3,35641,8,11.79,2545.44,2,1
21,1,1,3,643,1,2,0,3,5,9095,18,50.51,6926.95,2,1
61,3,3,2,730,2,2,2,1,1,37385,2,19.5,3905.35,3,1
60,0,1,2,650,0,1,0,1,5,33781,37,88.04,14751.05,2,1
73,2,3,3,830,2,3,2,2,5,32219,34,31.01,14893.26,3,1
28,2,1,2,622,2,4,1,2,2,34875,19,63.97,1183.78,3,1
27,2,2,3,716,0,4,2,1,2,51675,30,70.27,15596.26,2,1
68,2,2,2,545,2,3,1,2,2,18730,36,36.02,3854.37,2,3
24,1,2,2,562,0,4,2,3,2,46297,31,65.12,15536.76,2,3
38,2,2,1,487,2,1,2,3,4,28243,16,84.98,4226.26,2,3
66,0,3,3,746,2,1,2,1,1,10771,17,64.76,15603.51,1,1
63,3,1,2,489,1,4,1,1,0,38925,39,39.17,17814.77,2,2
70,0,3,3,537,0,4,0,3,4,35976,1,4.86,7056.67,2,3
28,2,1,2,616,2,3,2,3,4,63627,20,99.47,1847.77,3,2
19,1,3,3,352,2,1,2,3,5,48127,10,31.72,2899.5,3,1
30,0,2,1,623,1,3,0,3,5,56683,22,7.78,4512.56,2,3
76,1,2,3,480,2,1,1,3,4,61563,8,74.83,5006.25,3,1
78,3,2,3,812,2,4,2,3,0,53115,29,62.75,6327.89,3,3
42,0,3,3,647,2,3,2,2,1,60509,33,81.51,7409.19,3,3
40,2,3,2,660,2,4,1,3,2,16095,19,45.24,17834.84,3,3
37,2,2,3,780,0,3,2,2,0,18708,7,21.26,8104,3,3
21,0,1,1,584,1,4,0,1,4,22771,21,27.85,8522.52,2,3
52,1,1,1,713,0,1,1,1,5,26652,23,37.89,19325.86,2,1
27,0,1,1,657,2,4,0,1,2,29597,27,82.33,1520.83,1,1
69,3,2,2,692,0,2,2,3,1,44858,31,35.93,6804.57,1,2
18,3,1,1,460,0,2,1,2,5,18433,1,58.32,18921.76,3,3
37,2,2,3,753,2,1,1,2,2,66370,7,29.38,11532.97,1,2
36,3,3,1,742,2,2,0,1,5,37837,0,30.43,14226.21,2,1
56,2,2,2,863,2,3,1,3,3,8416,37,15.73,8449.56,3,3
75,1,2,1,633,0,2,0,1,5,29136,39,54.63,12719.98,2,1
77,1,2,1,679,1,4,1,3,5,38939,33,51.59,17887.08,2,1
56,3,1,3,652,0,2,0,2,0,8565,30,67.26,10056.27,2,2
49,0,2,1,820,2,4,1,1,0,39861,37,78.74,4563.32,2,1
49,1,1,2,505,1,1,0,2,1,13807,11,62.47,10387.35,2,1
56,1,2,3,566,1,2,0,3,2,39623,26,53.26,17548.75,3,1
80,3,2,1,642,1,1,1,2,2,36223,5,60.77,16853.73,3,2
54,0,2,2,460,1,4,0,3,1,36838,38,30.92,4290.96,2,3
59,0,2,1,638,2,2,1,2,3,37551,36,64.83,839.59,3,1
76,3,1,2,668,1,3,1,1,5,47716,19,98.61,3188.51,2,1
65,2,2,3,743,0,1,0,1,1,48906,8,23.12,5204.81,2,3
48,2,2,1,774,2,1,0,1,2,39835,0,91.25,11674.22,1,1
39,2,3,2,481,1,2,1,3,2,46662,5,72.39,9171.84,3,3
76,0,2,3,811,1,1,0,2,2,61732,18,76.26,8766.28,1,2
70,2,3,3,602,0,1,0,3,3,47282,20,30.59,551.89,2,3
38,0,2,1,762,1,2,0,3,5,58258,33,91.25,802.81,2,1
45,2,3,1,579,0,4,1,2,1,65132,22,68.19,1470.83,2,1
64,0,1,2,712,2,3,2,3,0,34198,29,67.64,17989.1,3,3
31,0,1,2,627,1,4,1,3,3,72878,15,56.52,18482.96,3,2
75,1,1,2,682,1,4,2,3,5,60745,13,33.16,19753.17,3,2
42,0,1,3,591,2,4,2,2,5,47500,30,67.77,6920.2,3,2
50,0,2,1,623,1,4,1,2,1,22895,15,21.06,5918.24,2,3
54,0,1,1,767,0,3,2,1,2,11672,32,69.22,7716.52,2,1
29,1,2,1,638,1,2,2,3,3,47508,37,12.12,14191.56,1,3
37,1,1,2,608,2,2,2,1,3,51943,21,2.73,3138.58,1,1
24,1,2,1,621,2,3,0,1,2,30251,27,76.65,12190.62,3,2
45,2,3,3,674,0,1,2,2,0,40621,29,89.93,14969.82,3,1
50,2,1,2,548,0,1,0,2,3,20614,38,76.37,4753.13,2,1
58,2,1,2,763,1,1,2,3,5,21684,29,36.21,7747.11,1,2
64,2,3,3,614,0,4,2,3,4,16462,5,87.9,2374.52,3,3
39,1,2,3,609,1,1,0,3,3,38021,40,84.86,11533.94,2,1
40,1,2,2,624,0,3,2,1,2,43463,23,9.92,7946.16,2,3
75,1,1,2,536,0,3,2,3,5,32093,1,47.45,12282.66,2,2
40,0,1,2,725,0,4,1,3,2,45365,5,70.94,6938.95,2,2
76,2,2,1,555,2,2,0,3,4,23410,33,64.95,19795.33,3,3
40,2,1,1,757,1,2,0,1,0,57749,4,17.26,3486.47,2,3
58,3,1,3,532,1,4,2,2,1,51465,24,29.73,2136.62,3,1
37,1,2,2,461,1,4,0,1,2,47086,4,62.63,1005.73,3,1
61,3,1,2,627,1,4,0,3,4,47166,40,56.9,1549.7,2,3
27,0,2,3,614,0,4,2,1,2,53242,37,50.05,5079.18,3,1
20,1,2,3,640,2,1,0,3,2,38795,16,80.42,5676.5,2,1
26,2,2,1,631,2,2,1,3,4,24352,28,53.91,7855.44,3,3
44,2,3,2,488,2,2,1,1,2,8412,17,30.54,1787.24,3,1
28,2,2,2,838,1,2,1,3,0,15530,7,63.86,14159.98,2,3
56,2,3,2,592,0,3,1,2,3,42767,9,3.83,6110.51,2,3
34,2,1,3,739,2,2,0,1,2,47109,11,83.12,5065.03,2,1
21,1,1,1,728,1,2,0,2,0,29579,30,20.85,8802.1,2,1
76,0,2,2,549,0,2,2,3,2,39712,16,24.35,1832.32,2,3
58,1,3,1,635,2,4,1,3,5,48709,13,19.78,2055.24,3,3
64,2,2,3,717,2,3,0,2,3,45365,16,51.5,1808.95,3,1
45,2,2,2,677,2,4,0,1,1,20737,11,15.34,16900.12,1,3
80,2,3,2,544,2,4,1,3,4,54961,21,74.31,13154.92,3,1
77,2,2,2,520,2,1,2,2,1,49249,28,24.88,5967.61,2,3
48,2,3,1,700,0,1,2,3,5,38090,4,56.91,489.9,2,1
50,2,2,3,655,2,3,1,2,3,32912,19,97.81,13017.89,2,2
70,3,1,3,727,2,1,1,2,2,44209,25,42.33,7204.66,1,3
60,2,3,1,743,1,1,2,3,5,21900,26,29.1,3547.6,2,1
50,1,1,1,619,0,2,1,3,1,20178,38,11.05,13396.98,2,3
47,1,3,2,705,1,2,2,3,3,42383,19,73.3,1248.14,2,1
40,1,1,1,683,2,2,0,3,4,49923,9,97.72,8960.69,1,3
54,0,3,2,515,0,4,2,3,0,45399,40,54.29,19618.75,2,3
34,1,3,3,756,2,4,0,2,3,45031,3,34.03,16298.45,3,1
57,0,1,1,579,0,4,0,2,0,38484,32,46.06,5152.92,2,1
34,2,3,1,765,0,2,1,2,1,72995,39,39.18,16255.44,1,3
21,2,3,2,471,2,1,1,1,0,54200,25,14.79,16696.02,1,1
40,2,3,3,669,1,3,2,1,2,42364,3,6.19,15376.36,3,1
68,1,2,2,751,0,3,2,2,3,24117,19,80.43,16416.26,2,1
40,1,2,2,562,1,1,1,3,2,60046,25,56.98,13210.98,3,3
45,2,1,3,512,1,1,0,2,3,42212,1,89.78,19285.56,2,2
33,2,3,2,595,0,3,1,2,4,43839,40,57.4,15264.13,2,3
79,2,2,3,824,1,4,2,3,3,37252,39,20.19,5571.33,3,3
29,2,2,2,615,2,2,0,3,3,54450,1,48.41,7831.34,3,3
70,1,2,3,690,2,1,2,3,5,37940,29,86.59,11650.25,2,3
71,2,3,2,500,2,3,1,2,1,22185,33,42.65,17504.09,2,1
49,3,2,2,717,2,1,1,2,2,25444,24,80.35,12819.08,2,1
71,3,2,1,698,0,1,2,1,5,49753,22,2.46,1312.32,2,1
20,3,1,2,704,1,3,0,3,2,31605,20,31.71,19835.53,1,2
24,0,2,3,573,2,4,0,2,4,52218,8,51.2,9367.73,3,1
59,3,3,3,518,2,2,1,1,5,16677,13,51.63,1391.61,3,1
20,1,3,1,678,2,3,2,3,4,47933,2,88.99,7185.59,3,1
70,2,2,3,718,0,4,0,1,1,36174,36,86.81,19139.86,2,2
37,3,2,3,719,0,3,1,2,0,12423,10,13.87,16964.4,3,3
77,0,2,3,724,2,2,0,2,5,36132,5,43.61,9163.07,1,1
36,1,3,3,798,1,3,1,2,2,55517,2,29.59,6751.73,2,3
78,3,2,3,742,2,1,1,2,2,30668,5,24.35,18613.2,3,1
21,3,3,2,608,1,2,1,2,4,52240,23,26.9,12186.35,2,1
43,1,2,2,601,2,4,0,1,0,54311,7,60.57,12313.67,3,1
25,0,3,3,448,2,4,1,1,2,23139,14,32.53,13747.59,3,1
69,0,1,1,591,2,4,0,1,1,18806,32,29.02,18523.45,3,1
66,2,2,2,726,1,1,2,2,2,22354,6,15.91,950.21,1,1
75,0,3,3,640,0,1,0,1,5,25842,3,37.87,14540.38,1,1
32,1,2,3,726,0,2,1,2,1,41221,17,15.01,2988.97,2,3
42,3,1,2,750,1,1,0,1,4,46025,4,93.61,7437.63,2,1
26,3,2,3,742,1,4,0,3,5,28118,5,10.99,2382.95,3,3
30,1,3,3,858,2,4,2,2,2,59551,13,3.08,4115.11,3,1
70,0,3,3,733,0,4,2,1,5,49843,14,67.26,19700.52,2,2
60,3,3,1,598,1,1,1,2,2,38984,2,77.47,18557.35,3,2
78,3,3,1,584,2,1,1,3,1,8636,28,25.3,6558.2,2,3
63,2,3,2,809,1,4,1,2,5,33966,5,68.92,3865.07,2,1
54,3,3,3,649,0,2,0,2,3,60190,30,56.42,15413.85,2,2
48,2,1,1,760,0,4,1,3,4,64935,7,39,8619.86,2,3
60,2,2,1,620,0,4,0,3,2,40141,27,44.34,7830.71,2,3
72,3,1,3,582,2,4,0,3,3,40108,22,46.5,767.68,2,3
80,2,2,3,731,1,4,0,3,3,31657,40,26.08,1900.55,2,3
22,2,2,1,470,2,3,1,2,2,46713,20,23.45,14400.98,3,3
41,1,3,1,645,0,3,0,1,2,29683,16,13.83,11510.48,2,3
39,0,1,1,451,1,2,2,2,1,34259,36,73.33,7771.57,2,1
50,0,3,3,759,0,4,1,3,3,47541,23,67.41,19804.83,2,3
71,1,1,2,593,0,2,1,2,4,40125,6,10.28,10917.78,2,2
51,2,3,2,605,2,3,0,1,5,35930,10,62.43,416.43,3,1
53,0,3,2,728,0,3,0,2,4,57989,7,26.57,5838.95,2,3
76,1,2,2,503,0,1,0,2,1,73899,22,86.66,4968.95,2,2
55,2,3,2,504,0,2,0,3,4,63845,3,40.27,17285.07,2,3
22,1,3,1,661,0,3,2,3,4,14576,27,92.29,16704.1,2,3
44,1,1,2,607,2,1,1,2,3,32200,25,21.78,18860.1,1,2
78,0,2,3,718,0,2,2,2,0,41813,0,47.74,19009.83,3,2
36,0,3,3,685,1,3,2,1,0,21841,27,31.09,7818.64,3,1
29,3,3,1,696,1,3,0,2,4,47608,22,12.6,6100.2,1,1
50,0,1,1,506,0,4,1,1,2,13593,35,82.46,6268.01,2,1
27,2,3,2,820,0,4,2,3,0,44113,17,46.22,4623.76,2,3
48,2,2,2,448,0,4,2,1,1,75328,19,41.02,10849.1,2,1
53,3,3,3,723,0,2,2,3,0,35891,23,10.73,4843.47,2,3
27,0,1,1,535,0,4,1,2,2,45499,39,68.71,11679.88,2,1
32,0,3,2,525,1,2,0,2,3,32522,2,43.45,17858.78,2,3
45,0,1,1,686,2,2,2,2,3,47406,33,32.05,9913.29,1,1
53,0,3,3,631,1,3,2,3,3,37582,0,29.53,16097.06,3,2
43,1,1,3,576,0,1,1,1,1,37129,26,99.11,291.81,3,1
25,0,2,3,527,2,3,1,2,2,42194,4,54.12,19575.53,3,1
39,3,1,2,682,0,4,0,3,2,48890,33,69.91,12028.76,2,3
63,3,1,1,727,0,2,2,2,1,67561,12,93.02,2295.14,2,1
76,1,2,2,665,2,4,1,1,4,48298,3,81.31,13085.46,3,1
77,0,2,1,679,0,2,0,3,0,41658,11,6.19,11990.34,2,3
25,0,1,3,697,1,3,2,1,5,28626,32,90.86,1617.26,3,1
59,0,3,1,655,0,2,0,2,3,23723,28,4.98,13364.77,2,1
23,1,3,1,606,2,3,0,1,2,24764,11,54.25,18840.63,3,1
21,2,3,3,572,0,1,2,1,0,5920,15,8.37,9217.86,3,1
60,3,2,3,791,2,2,0,3,2,61482,0,31.19,13171.58,1,2
33,2,2,3,806,2,3,1,1,3,32758,37,27.45,3094.56,3,1
56,1,1,1,735,1,4,1,2,0,46184,20,30.74,19796.47,3,3
80,2,3,3,500,2,3,0,1,5,48461,12,78.67,19639.48,3,1
57,2,3,2,697,1,3,0,1,3,45818,10,58.06,8641.26,3,1
79,2,1,3,744,1,3,1,1,1,40884,32,73.08,13867.61,2,2
48,1,2,1,613,1,2,2,1,0,48110,2,32.91,14973.34,2,3
54,1,1,3,456,1,4,1,3,5,38469,26,52.4,11806.3,3,3
43,3,1,1,761,1,2,0,3,1,46106,31,50.64,11682.8,1,3
63,1,3,2,619,1,2,1,1,5,49841,5,56.65,16937.74,2,1
63,0,2,1,671,0,2,1,2,4,37047,25,13.88,11619.45,2,3
37,3,1,1,685,2,1,2,1,3,23860,29,59.25,13948.07,1,1
24,2,3,2,573,2,1,1,2,1,14131,17,13.58,11521.44,1,1
26,2,3,2,754,0,3,1,3,4,30822,4,79.71,17053.37,2,3
37,1,3,1,891,2,2,2,1,1,48511,5,73.56,4775.6,2,1
70,2,3,2,799,2,3,0,3,0,55287,26,22.95,19987.71,2,1
61,1,2,1,697,2,2,0,2,0,15067,9,83.22,9314.65,2,1
28,3,1,2,460,0,1,1,1,0,4746,17,49.32,9906.35,2,3
66,3,2,1,417,1,3,1,1,2,43513,31,70.96,6559.8,2,1
19,1,2,1,688,0,4,1,1,2,43812,3,97.27,10388.75,2,1
78,2,2,2,659,2,2,1,1,3,33977,14,29.43,857.18,3,1
57,3,1,3,612,1,3,2,1,2,43738,5,70.6,4854.63,3,1
46,3,3,1,685,0,2,0,2,2,18030,22,78.45,10359.54,2,3
40,0,3,3,686,1,1,2,2,0,24032,16,85.25,10331.49,1,1
54,2,1,3,656,1,1,0,2,1,48306,21,57.28,9869.35,2,2
38,3,2,1,692,0,1,2,3,1,10563,36,89.9,10368.73,2,3
47,2,3,2,851,1,3,0,2,1,71166,35,29.18,16952.93,2,1
69,0,3,3,556,1,4,0,2,3,29229,28,18.98,14478.83,3,1
23,2,2,1,562,2,2,0,3,4,32560,12,14.15,17182.07,3,3
80,2,2,3,502,1,4,0,2,1,50081,36,23.93,10058.4,2,2
72,2,1,1,626,2,1,2,1,1,45118,6,99.77,11913.26,2,1
49,1,3,1,680,0,1,0,1,1,26804,35,7.03,16052.72,2,1
52,1,2,2,689,2,2,2,1,4,37977,37,26.07,3512.53,3,1
69,2,1,1,675,0,4,2,3,2,53311,8,33.73,9234.91,2,3
80,3,3,3,370,2,1,0,2,1,38930,14,24.84,3799.13,2,1
44,1,1,3,667,2,4,0,2,4,46481,8,96.69,3259.72,3,1
31,1,1,3,545,0,4,0,3,0,51287,20,79.15,11374.49,2,2
58,1,1,1,484,1,1,2,2,2,46260,3,77.79,11562.07,2,1
77,1,2,2,728,0,1,1,1,5,34199,0,90.94,12121.72,2,1
49,1,3,2,740,2,3,2,3,2,19169,36,28.27,8737.62,3,3
77,1,2,2,695,0,4,0,3,4,61664,24,7.48,19513.29,2,3
37,1,2,3,669,2,1,2,1,2,41654,22,62.86,8840.88,1,1
39,0,1,2,579,2,4,1,1,1,46809,15,43.54,7965.92,2,1
21,2,3,2,762,1,3,1,3,4,42134,12,48.25,13018.5,2,3
56,0,1,2,936,1,4,2,3,0,10384,16,29.27,10638.82,1,1
68,3,2,2,706,1,2,2,2,4,27247,13,16.14,3403.33,1,1
47,0,3,3,582,2,1,1,1,5,26402,29,56.87,16141.23,1,1
57,0,3,2,705,2,4,0,1,1,21127,0,33.62,4149.58,3,3
55,3,2,3,598,1,3,1,1,3,33217,35,28.05,7196.82,1,1
51,1,3,1,591,2,2,0,3,0,48883,14,24.2,12085.96,2,1
35,1,1,1,620,2,3,2,1,1,46523,22,93.77,17091.92,2,1
39,2,1,3,568,1,3,1,2,3,37561,22,8.18,17746.6,3,3
56,3,3,3,689,2,4,2,1,3,41791,22,87.66,19809.1,3,1
52,0,1,3,750,0,3,1,1,0,37164,20,29.34,6562.3,2,2
47,2,3,2,682,2,2,0,3,4,37660,22,82.82,1186.12,2,1
20,1,3,3,715,2,4,1,1,5,57629,8,54.34,1996.79,3,1
62,3,3,2,652,1,3,1,2,0,29479,22,41.51,17823.11,2,1
25,0,2,3,648,2,4,1,3,5,64217,14,57.68,7342.6,3,1
26,0,2,3,728,0,4,2,3,4,54276,28,95.6,16233.57,2,3
49,2,2,3,534,2,4,2,2,5,52052,4,22.49,10661.91,3,1
48,2,2,2,784,0,2,0,2,1,28498,11,16.64,16472.85,1,2
47,3,2,1,599,1,1,0,2,1,41367,10,35.9,17685.51,3,2
42,2,3,1,595,1,4,0,2,3,24390,40,61.02,8536.68,2,3
61,2,3,1,659,1,2,0,3,0,42825,21,15.44,3859.14,2,3
36,2,2,3,591,2,4,0,3,4,41751,26,45.96,1468.45,3,3
19,1,2,1,591,0,3,0,1,2,36204,10,83.62,11812.76,2,1
61,2,1,1,584,1,2,2,1,5,26424,18,77.92,3607.19,2,1
56,2,2,2,683,1,4,0,3,1,38103,39,62.5,12556.7,2,1
38,2,3,1,795,1,1,1,3,5,30832,12,43.63,17913.29,2,3
35,3,3,3,594,1,2,0,2,1,41964,20,44.67,16111.85,3,1
27,3,1,2,472,1,2,0,2,3,34119,5,0.77,18351.34,2,3
68,0,3,2,610,1,2,0,1,5,37813,26,75.33,15560.92,3,1
67,0,1,1,693,0,3,0,2,2,33185,10,24.8,2175.18,2,1
65,3,3,2,597,2,1,1,3,3,53442,10,92.24,10752.53,3,3
64,3,3,2,581,0,3,2,2,1,69368,28,68.03,9852.11,3,1
64,2,3,3,790,2,4,0,3,2,24424,24,61.28,9958.35,3,3
20,0,1,1,611,1,1,1,3,5,22112,32,64.17,18960.58,2,1
23,2,3,3,689,0,3,1,3,4,10197,23,94.41,279.64,2,1
65,2,1,2,606,2,3,2,2,1,45150,14,17.48,17950.88,2,2
72,2,1,2,798,1,1,1,1,0,29383,2,15.61,16359.14,1,3
71,1,2,3,657,1,2,1,2,4,7643,6,59.24,15184.79,2,1
61,1,3,2,665,2,1,1,1,0,12142,16,4.8,8382.7,3,3
48,1,2,3,512,0,3,2,1,1,41330,9,86.61,14498.15,2,1
64,0,1,3,576,1,3,0,2,2,40333,28,95.07,17797.21,3,2
69,0,2,1,820,1,3,1,1,3,43107,19,57.01,1912.28,2,2
50,3,3,3,745,2,2,2,2,1,25393,15,64,12729.7,1,1
61,0,1,1,790,1,1,1,3,1,48241,6,77.88,16747.19,1,1
78,1,2,2,654,2,1,1,3,2,26778,40,2.26,6835.87,1,3
37,2,3,1,590,0,3,2,2,3,53047,15,98.26,5119.38,2,1
59,1,1,2,621,1,2,2,2,5,17965,39,63.97,10370.13,2,3
23,2,1,3,769,2,2,0,3,0,40830,29,31.92,14768.61,1,2
68,2,2,1,722,0,2,1,3,2,56830,34,55.17,18359.99,1,2
57,2,2,3,575,0,4,2,2,0,92474,1,31.33,8288.06,3,2
73,3,1,2,695,0,1,1,2,2,44950,3,26.16,3165.76,1,1
39,2,3,3,682,0,4,2,1,0,31152,4,93.29,13640.42,3,1
69,3,2,1,647,1,2,1,3,1,67495,14,1.8,18828.48,1,2
61,2,2,3,635,2,1,0,1,5,59461,23,13.76,17541.39,1,1
61,2,3,2,665,2,4,0,1,5,29146,26,7.39,4560.56,2,3
75,1,2,3,761,0,4,2,3,4,27864,34,42.78,6474.32,3,3
51,3,2,1,763,0,2,1,1,2,16642,34,93.37,13203.91,2,1
23,0,3,3,644,2,4,0,1,3,51382,22,17.37,13909.34,3,1
27,0,1,3,740,2,2,0,1,2,47462,27,11.72,5774.75,1,1
59,1,1,3,581,0,2,0,1,4,61355,2,72.45,7131.54,2,1
24,0,3,2,494,0,3,2,2,5,36884,26,98.74,15370.08,2,3
60,0,2,2,588,2,3,2,1,4,40003,28,84.84,1525.96,3,1
34,2,1,1,497,0,4,1,2,4,21979,0,13.39,3782.69,2,3
57,3,2,1,760,2,1,0,2,1,31977,13,50.49,12533.8,2,1
70,1,1,3,724,1,1,2,2,3,60377,8,85.88,6862.05,1,2
54,0,2,3,625,0,2,1,2,5,42181,34,8.74,569.53,1,3
32,1,3,3,762,1,2,2,2,1,43152,37,58.84,14015.01,2,3
34,2,3,3,691,2,3,2,3,3,55559,30,63.45,18524.87,3,1
32,0,2,1,719,0,1,2,2,1,46113,15,30.43,9562.13,2,3
62,3,3,2,736,2,4,2,3,1,32939,24,19.42,10075.51,3,3
66,0,3,1,602,2,3,0,1,0,7893,27,96.86,7180.79,3,1
34,1,3,3,727,0,1,2,2,5,75457,18,11.16,12363.32,2,3
38,1,1,3,666,0,3,0,1,1,21889,40,12.1,6290.07,3,2
47,0,2,1,595,2,1,0,3,2,41262,20,48.29,1243.22,1,1
53,3,1,2,773,1,1,1,2,2,56199,11,26.55,9348.88,1,1
79,1,2,3,874,0,1,0,3,4,66279,8,1.39,12366.45,2,3
71,2,2,1,800,0,3,0,2,1,29468,12,10.39,17423.4,1,2
19,1,3,2,551,2,3,0,2,5,48556,14,63.49,11768.71,3,1
29,0,1,1,634,1,1,1,3,1,34419,24,3.88,16278.03,2,3
58,1,1,3,702,0,3,0,1,5,21777,23,85.07,13383.79,3,2
44,2,1,1,872,2,3,0,1,1,17930,32,99.73,5763.98,1,1
20,2,2,2,521,0,1,1,2,4,21376,18,42.34,9009.39,2,1
36,3,3,3,703,0,2,0,3,0,28233,4,4.47,17318.72,2,3
51,2,1,1,735,2,4,2,3,3,24175,19,24.97,11335.02,3,3
41,2,1,1,768,1,2,1,2,0,27318,11,81.1,3316,2,3
53,3,1,3,878,1,4,0,3,1,16998,3,45.06,4256.58,2,3
44,0,3,3,644,2,2,0,3,2,22500,1,58.47,19010.18,3,3
31,3,3,2,566,0,1,1,1,5,53613,20,54.37,11820.42,2,1
57,3,3,2,606,0,4,1,2,3,40453,27,33.25,12634.23,2,3
66,0,3,3,622,1,3,1,2,4,45310,31,1.48,14846.88,1,1
38,0,3,1,506,0,4,2,3,0,43046,11,8,659.55,2,3
79,0,3,1,492,2,3,2,2,4,20012,2,14.51,9155.82,2,3
39,0,3,2,585,0,2,2,1,2,41383,0,95.67,15146.96,2,1
51,0,1,3,596,1,1,0,1,5,46794,17,27.02,1608.56,1,1
70,0,1,2,548,1,1,0,2,1,43863,2,37.11,17775.69,2,2
40,2,2,3,682,0,3,0,3,0,16585,21,5.62,7963.14,2,3
41,2,3,3,516,2,4,1,3,4,40240,19,93.05,1866.35,3,1
54,1,1,3,546,2,3,2,1,2,81841,31,46.16,1249.8,3,1
52,1,2,2,596,2,4,2,1,4,49427,21,13.25,12222.41,3,1
54,1,1,2,821,0,3,0,1,3,52374,19,17.02,7883.03,2,1
53,3,1,1,655,1,4,2,1,1,19082,39,51.33,11338.52,2,1
62,1,1,2,752,0,2,2,3,3,24485,35,28.13,16343.31,3,2
76,0,3,1,550,1,4,2,2,0,37823,24,81.23,3447.27,2,3
71,1,3,3,670,1,4,1,3,3,14666,17,88.29,5722.03,3,3
65,0,3,3,468,1,2,1,3,0,25877,16,36.45,3868.06,2,3
30,1,2,1,834,1,1,1,3,1,55089,17,72.08,5896.04,2,1
21,3,1,3,711,2,3,1,2,1,41363,20,11.81,14028.07,1,2
64,0,3,3,462,1,3,0,2,0,32054,3,81.88,18449.08,2,1
80,3,3,3,806,1,2,1,3,0,5284,29,13.18,3422.48,2,3
33,1,2,3,797,2,1,0,2,1,32733,4,39.79,3430.42,1,1
59,2,2,3,653,1,3,0,1,1,36079,0,43.19,8563.55,2,3
73,2,1,1,526,1,1,1,2,2,64856,27,45.25,14757.54,2,2
79,3,1,3,672,2,1,2,3,4,29846,30,42.04,4818.94,1,1
40,2,1,3,654,2,4,2,3,4,18213,16,37.56,14471.19,1,1
49,2,2,2,852,1,3,0,1,0,49721,20,20.62,808.76,3,3
65,0,2,3,660,2,3,2,3,4,26478,13,92.32,9219.78,3,1
